year;country;word;frequency;count;%_headlines;word_len;freq_rank;hfreq_rank;theme
2016;all countries;grope;219;269843;0.0811583;5;801;804;crime and violence
2017;all countries;grope;405;312298;0.1296838;5;801;804;crime and violence
2018;all countries;grope;255;352387;0.0723636;5;801;804;crime and violence
2019;all countries;grope;225;380716;0.05909919999999;5;801;804;crime and violence
2020;all countries;grope;99;381402;0.0259569;5;801;804;crime and violence
2021;all countries;grope;75;234227;0.0320202;5;801;804;crime and violence
2010;all countries;guilty;63;35448;0.1777251;6;802;800;crime and violence
2011;all countries;guilty;51;58436;0.087275;6;802;800;crime and violence
2012;all countries;guilty;165;94038;0.175461;6;802;800;crime and violence
2013;all countries;guilty;204;128387;0.1588946;6;802;800;crime and violence
2014;all countries;guilty;240;171115;0.1402566;6;802;800;crime and violence
2015;all countries;guilty;258;212576;0.1213684;6;802;800;crime and violence
2016;all countries;guilty;351;269843;0.1300756;6;802;800;crime and violence
2017;all countries;guilty;387;312298;0.1239201;6;802;800;crime and violence
2018;all countries;guilty;375;352387;0.1064171;6;802;800;crime and violence
2019;all countries;guilty;429;380716;0.1126824;6;802;800;crime and violence
2020;all countries;guilty;312;381402;0.0818035;6;802;800;crime and violence
2021;all countries;guilty;261;234227;0.1114304;6;802;800;crime and violence
2010;all countries;chinese;39;35448;0.1100203;7;812;812;race, ethnicity and identity
2011;all countries;chinese;60;58436;0.1026764;7;812;812;race, ethnicity and identity
2012;all countries;chinese;111;94038;0.1180374;7;812;812;race, ethnicity and identity
2013;all countries;chinese;195;128387;0.1518845;7;812;812;race, ethnicity and identity
2014;all countries;chinese;186;171115;0.1086988;7;812;812;race, ethnicity and identity
2015;all countries;chinese;258;212576;0.1213684;7;812;812;race, ethnicity and identity
2016;all countries;chinese;225;269843;0.0833818;7;812;812;race, ethnicity and identity
2017;all countries;chinese;186;312298;0.0595585;7;812;812;race, ethnicity and identity
2018;all countries;chinese;255;352387;0.0723636;7;812;812;race, ethnicity and identity
2019;all countries;chinese;393;380716;0.1032266;7;812;812;race, ethnicity and identity
2020;all countries;chinese;327;381402;0.0857363;7;812;812;race, ethnicity and identity
2021;all countries;chinese;153;234227;0.0653212;7;812;812;race, ethnicity and identity
2010;all countries;beauty;54;35448;0.15233579999999;6;821;820;female stereotypes
2011;all countries;beauty;75;58436;0.1283455;6;821;820;female stereotypes
2012;all countries;beauty;123;94038;0.1307982;6;821;820;female stereotypes
2013;all countries;beauty;171;128387;0.1331911;6;821;820;female stereotypes
2014;all countries;beauty;306;171115;0.1788271;6;821;820;female stereotypes
2015;all countries;beauty;372;212576;0.1749962;6;821;820;female stereotypes
2016;all countries;beauty;387;269843;0.1434167;6;821;820;female stereotypes
2017;all countries;beauty;555;312298;0.1777149;6;821;820;female stereotypes
2018;all countries;beauty;483;352387;0.1370652;6;821;820;female stereotypes
2019;all countries;beauty;516;380716;0.1355341;6;821;820;female stereotypes
2020;all countries;beauty;402;381402;0.1054006;6;821;820;female stereotypes
2021;all countries;beauty;201;234227;0.0858142;6;821;820;female stereotypes
2010;all countries;cry;54;35448;0.15233579999999;3;838;837;female stereotypes
2011;all countries;cry;60;58436;0.1026764;3;838;837;female stereotypes
2012;all countries;cry;72;94038;0.0765648;3;838;837;female stereotypes
2013;all countries;cry;126;128387;0.0981408;3;838;837;female stereotypes
2014;all countries;cry;189;171115;0.110452;3;838;837;female stereotypes
2015;all countries;cry;309;212576;0.1453598;3;838;837;female stereotypes
2016;all countries;cry;315;269843;0.1167345;3;838;837;female stereotypes
2017;all countries;cry;363;312298;0.1162351;3;838;837;female stereotypes
2018;all countries;cry;501;352387;0.1421732;3;838;837;female stereotypes
2019;all countries;cry;411;380716;0.1079545;3;838;837;female stereotypes
2020;all countries;cry;345;381402;0.0904557;3;838;837;female stereotypes
2021;all countries;cry;180;234227;0.0768485;3;838;837;female stereotypes
2010;all countries;molest;21;35448;0.05924169999999;6;844;844;crime and violence
2011;all countries;molest;15;58436;0.0256691;6;844;844;crime and violence
2012;all countries;molest;48;94038;0.0510432;6;844;844;crime and violence
2013;all countries;molest;48;128387;0.037387;6;844;844;crime and violence
2014;all countries;molest;129;171115;0.07538789999999;6;844;844;crime and violence
2015;all countries;molest;90;212576;0.0423378;6;844;844;crime and violence
2016;all countries;molest;168;269843;0.0622584;6;844;844;crime and violence
2017;all countries;molest;288;312298;0.0922196;6;844;844;crime and violence
2018;all countries;molest;360;352387;0.1021604;6;844;844;crime and violence
2019;all countries;molest;210;380716;0.0551592;6;844;844;crime and violence
2020;all countries;molest;201;381402;0.0527003;6;844;844;crime and violence
2021;all countries;molest;69;234227;0.0294586;6;844;844;crime and violence
2010;all countries;muslim;102;35448;0.2877454;6;852;851;race, ethnicity and identity
2011;all countries;muslim;84;58436;0.143747;6;852;851;race, ethnicity and identity
2012;all countries;muslim;147;94038;0.15631979999999;6;852;851;race, ethnicity and identity
2013;all countries;muslim;162;128387;0.126181;6;852;851;race, ethnicity and identity
2014;all countries;muslim;267;171115;0.1560354;6;852;851;race, ethnicity and identity
2015;all countries;muslim;567;212576;0.2667281;6;852;851;race, ethnicity and identity
2016;all countries;muslim;1314;269843;0.4869498;6;852;851;race, ethnicity and identity
2017;all countries;muslim;1383;312298;0.4428463;6;852;851;race, ethnicity and identity
2018;all countries;muslim;993;352387;0.2817925;6;852;851;race, ethnicity and identity
2019;all countries;muslim;894;380716;0.2348207;6;852;851;race, ethnicity and identity
2020;all countries;muslim;654;381402;0.1714726;6;852;851;race, ethnicity and identity
2021;all countries;muslim;312;234227;0.1332041;6;852;851;race, ethnicity and identity
2010;all countries;love;333;35448;0.9394042;4;853;852;female stereotypes
2011;all countries;love;486;58436;0.8316791;4;853;852;female stereotypes
2012;all countries;love;690;94038;0.7337459;4;853;852;female stereotypes
2013;all countries;love;882;128387;0.6869854;4;853;852;female stereotypes
2014;all countries;love;1014;171115;0.5925839;4;853;852;female stereotypes
2015;all countries;love;1395;212576;0.6562359;4;853;852;female stereotypes
2016;all countries;love;1638;269843;0.6070196;4;853;852;female stereotypes
2017;all countries;love;1911;312298;0.6119155;4;853;852;female stereotypes
2018;all countries;love;2082;352387;0.59082769999999;4;853;852;female stereotypes
2019;all countries;love;2148;380716;0.5642001;4;853;852;female stereotypes
2020;all countries;love;2193;381402;0.5749839;4;853;852;female stereotypes
2021;all countries;love;1014;234227;0.4329134;4;853;852;female stereotypes
2010;all countries;saudi;36;35448;0.1015572;5;854;854;race, ethnicity and identity
2011;all countries;saudi;105;58436;0.17968379999999;5;854;854;race, ethnicity and identity
2012;all countries;saudi;207;94038;0.2201238;5;854;854;race, ethnicity and identity
2013;all countries;saudi;201;128387;0.1565579;5;854;854;race, ethnicity and identity
2014;all countries;saudi;108;171115;0.0631154;5;854;854;race, ethnicity and identity
2015;all countries;saudi;330;212576;0.1552386;5;854;854;race, ethnicity and identity
2016;all countries;saudi;285;269843;0.105617;5;854;854;race, ethnicity and identity
2017;all countries;saudi;723;312298;0.2315096;5;854;854;race, ethnicity and identity
2018;all countries;saudi;888;352387;0.2519957;5;854;854;race, ethnicity and identity
2019;all countries;saudi;663;380716;0.1741456;5;854;854;race, ethnicity and identity
2020;all countries;saudi;162;381402;0.0424749;5;854;854;race, ethnicity and identity
2021;all countries;saudi;108;234227;0.0461091;5;854;854;race, ethnicity and identity
2010;all countries;suicide;93;35448;0.2623561;7;860;858;crime and violence
2011;all countries;suicide;123;58436;0.2104867;7;860;858;crime and violence
2012;all countries;suicide;177;94038;0.1882218;7;860;858;crime and violence
2013;all countries;suicide;324;128387;0.252362;7;860;858;crime and violence
2014;all countries;suicide;348;171115;0.203372;7;860;858;crime and violence
2015;all countries;suicide;468;212576;0.2201566;7;860;858;crime and violence
2016;all countries;suicide;648;269843;0.2401396;7;860;858;crime and violence
2017;all countries;suicide;591;312298;0.1892423;7;860;858;crime and violence
2018;all countries;suicide;849;352387;0.2409283;7;860;858;crime and violence
2019;all countries;suicide;705;380716;0.1851774;7;860;858;crime and violence
2020;all countries;suicide;642;381402;0.1683263;7;860;858;crime and violence
2021;all countries;suicide;276;234227;0.1178344;7;860;858;crime and violence
2010;all countries;single;90;35448;0.253893;6;865;865;female stereotypes
2011;all countries;single;189;58436;0.3234308;6;865;865;female stereotypes
2012;all countries;single;153;94038;0.1627002;6;865;865;female stereotypes
2013;all countries;single;219;128387;0.170578;6;865;865;female stereotypes
2014;all countries;single;270;171115;0.1577886;6;865;865;female stereotypes
2015;all countries;single;324;212576;0.1524161;6;865;865;female stereotypes
2016;all countries;single;549;269843;0.2034516;6;865;865;female stereotypes
2017;all countries;single;615;312298;0.1969273;6;865;865;female stereotypes
2018;all countries;single;540;352387;0.1532406;6;865;865;female stereotypes
2019;all countries;single;675;380716;0.1772975;6;865;865;female stereotypes
2020;all countries;single;552;381402;0.1447292;6;865;865;female stereotypes
2021;all countries;single;255;234227;0.1088687;6;865;865;female stereotypes
2010;all countries;dress;138;35448;0.3893026;5;866;866;female stereotypes
2011;all countries;dress;243;58436;0.4158396;5;866;866;female stereotypes
2012;all countries;dress;357;94038;0.3796338;5;866;866;female stereotypes
2013;all countries;dress;447;128387;0.3481661;5;866;866;female stereotypes
2014;all countries;dress;555;171115;0.3243433;5;866;866;female stereotypes
2015;all countries;dress;624;212576;0.2935421;5;866;866;female stereotypes
2016;all countries;dress;858;269843;0.3179627;5;866;866;female stereotypes
2017;all countries;dress;1011;312298;0.3237293;5;866;866;female stereotypes
2018;all countries;dress;825;352387;0.2341176;5;866;866;female stereotypes
2019;all countries;dress;912;380716;0.2395486;5;866;866;female stereotypes
2020;all countries;dress;600;381402;0.1573143;5;866;866;female stereotypes
2021;all countries;dress;390;234227;0.1665051;5;866;866;female stereotypes
2010;all countries;author;51;35448;0.1438727;6;882;880;empowerment
2011;all countries;author;36;58436;0.0616059;6;882;880;empowerment
2012;all countries;author;78;94038;0.08294519999999;6;882;880;empowerment
2013;all countries;author;177;128387;0.1378644;6;882;880;empowerment
2014;all countries;author;159;171115;0.09292;6;882;880;empowerment
2015;all countries;author;162;212576;0.076208;6;882;880;empowerment
2016;all countries;author;231;269843;0.0856053;6;882;880;empowerment
2017;all countries;author;198;312298;0.063401;6;882;880;empowerment
2018;all countries;author;204;352387;0.0578909;6;882;880;empowerment
2019;all countries;author;306;380716;0.0803749;6;882;880;empowerment
2020;all countries;author;273;381402;0.071578;6;882;880;empowerment
2021;all countries;author;132;234227;0.0563556;6;882;880;empowerment
2010;all countries;affair;69;35448;0.1946513;6;884;882;female stereotypes
2011;all countries;affair;45;58436;0.0770073;6;884;882;female stereotypes
2012;all countries;affair;114;94038;0.1212276;6;884;882;female stereotypes
2013;all countries;affair;105;128387;0.081784;6;884;882;female stereotypes
2014;all countries;affair;153;171115;0.0894136;6;884;882;female stereotypes
2015;all countries;affair;108;212576;0.0508054;6;884;882;female stereotypes
2016;all countries;affair;210;269843;0.077823;6;884;882;female stereotypes
2017;all countries;affair;189;312298;0.06051909999999;6;884;882;female stereotypes
2018;all countries;affair;270;352387;0.0766203;6;884;882;female stereotypes
2019;all countries;affair;267;380716;0.070131;6;884;882;female stereotypes
2020;all countries;affair;198;381402;0.05191369999999;6;884;882;female stereotypes
2021;all countries;affair;177;234227;0.0755677;6;884;882;female stereotypes
2010;all countries;killer;105;35448;0.2962085;6;894;894;crime and violence
2011;all countries;killer;105;58436;0.17968379999999;6;894;894;crime and violence
2012;all countries;killer;165;94038;0.175461;6;894;894;crime and violence
2013;all countries;killer;273;128387;0.2126384;6;894;894;crime and violence
2014;all countries;killer;360;171115;0.2103848;6;894;894;crime and violence
2015;all countries;killer;336;212576;0.1580611;6;894;894;crime and violence
2016;all countries;killer;504;269843;0.1867753;6;894;894;crime and violence
2017;all countries;killer;489;312298;0.1565812;6;894;894;crime and violence
2018;all countries;killer;666;352387;0.1889968;6;894;894;crime and violence
2019;all countries;killer;642;380716;0.1686296;6;894;894;crime and violence
2020;all countries;killer;396;381402;0.1038275;6;894;894;crime and violence
2021;all countries;killer;249;234227;0.1063071;6;894;894;crime and violence
2010;all countries;kiss;69;35448;0.1946513;4;903;903;female stereotypes
2011;all countries;kiss;111;58436;0.1899514;4;903;903;female stereotypes
2012;all countries;kiss;138;94038;0.1467492;4;903;903;female stereotypes
2013;all countries;kiss;171;128387;0.1331911;4;903;903;female stereotypes
2014;all countries;kiss;171;171115;0.0999328;4;903;903;female stereotypes
2015;all countries;kiss;168;212576;0.0790306;4;903;903;female stereotypes
2016;all countries;kiss;351;269843;0.1300756;4;903;903;female stereotypes
2017;all countries;kiss;261;312298;0.083574;4;903;903;female stereotypes
